G_fro_mean,Kinvt_mu_learned_norm_mean,Kinvt_mu_star_norm_mean,beta_G,beta_K,diag,mu_star_norm_mean,mu_u_norm_mean,phiTr_norm_mean,r_std,ratio_zeta_learned_r,ratio_zeta_ridge_r,ratio_zeta_star_r,sigma_n_cap,sigma_n_cap_value,sigma_n_fixed,sigma_n_fixed_value,sigma_n_mean,sigma_n_scale,sweep,variant
0.04929898679256439,0.44807156920433044,2.4367189407348633,1.0,0.1,beta_grid,2.4152088165283203,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.03934553540629532,nan,,nan,,1.030606985092163,1.0,beta_K_only,D3
0.04929898679256439,0.44807156920433044,0.9674188494682312,1.0,0.3,beta_grid,0.9659121036529541,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.019645180357109687,nan,,nan,,1.030606985092163,1.0,beta_K_only,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,beta_grid,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,nan,,nan,,1.030606985092163,1.0,beta_K_only,D3
0.04929898679256439,0.44807156920433044,0.3283556401729584,0.0,1.0,beta_grid,0.3314325213432312,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.008712474680256481,nan,,nan,,1.030606985092163,1.0,beta_G_only,D3
0.04929898679256439,0.44807156920433044,0.3268757164478302,0.1,1.0,beta_grid,0.32976049184799194,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.008573623382140556,nan,,nan,,1.030606985092163,1.0,beta_G_only,D3
0.04929898679256439,0.44807156920433044,0.3240085542201996,0.3,1.0,beta_grid,0.3265354037284851,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.008312117078586824,nan,,nan,,1.030606985092163,1.0,beta_G_only,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,beta_grid,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,nan,,nan,,1.030606985092163,1.0,beta_G_only,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,sigma_n,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,nan,,nan,,1.030606985092163,1.0,learned_sigma_n,D3
0.04929898679256439,0.44807156920433044,1.2687727212905884,1.0,1.0,sigma_n,1.2635120153427124,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.02527558425085664,0.48329454960415646,0.48329454960415646,nan,,0.4832945764064789,1.0,sigma_n_cap,D3
0.04929898679256439,0.44807156920433044,0.5091792941093445,1.0,1.0,sigma_n,0.5105209350585938,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.012148486722807234,0.8054909160069275,0.8054909160069275,nan,,0.7976140975952148,1.0,sigma_n_cap,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,sigma_n,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,1.288785465611084,1.288785465611084,nan,,1.030606985092163,1.0,sigma_n_cap,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,sigma_n,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,1.610981832013855,1.610981832013855,nan,,1.030606985092163,1.0,sigma_n_cap,D3
0.04929898679256439,0.44807156920433044,2.6416001319885254,1.0,1.0,sigma_n,2.616501808166504,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.04170848756048782,nan,,nan,,0.3091821074485779,0.3,sigma_n_scale,D3
0.04929898679256439,0.44807156920433044,1.1374075412750244,1.0,1.0,sigma_n,1.1342824697494507,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.022308531654169635,nan,,nan,,0.5153034925460815,0.5,sigma_n_scale,D3
0.04929898679256439,0.44807156920433044,0.6181814074516296,1.0,1.0,sigma_n,0.6190512776374817,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.013614739133899805,nan,,nan,,0.7214248776435852,0.7,sigma_n_scale,D3
0.04929898679256439,0.44807156920433044,0.3147999942302704,1.0,1.0,sigma_n,0.31629952788352966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.007536975668765568,nan,,nan,,1.030606985092163,1.0,sigma_n_scale,D3
0.04929898679256439,0.44807156920433044,1.2687727212905884,1.0,1.0,sigma_n,1.2635120153427124,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.02527558425085664,nan,,0.48329454960415646,0.48329454960415646,0.4832945764064789,1.0,sigma_n_fixed,D3
0.04929898679256439,0.44807156920433044,0.5032908916473389,1.0,1.0,sigma_n,0.5046740770339966,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.01213111802573337,nan,,0.8054909160069275,0.8054909160069275,0.8054909110069275,1.0,sigma_n_fixed,D3
0.04929898679256439,0.44807156920433044,0.20479120314121246,1.0,1.0,sigma_n,0.20622031390666962,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.00544508942319981,nan,,1.288785465611084,1.288785465611084,1.288785457611084,1.0,sigma_n_fixed,D3
0.04929898679256439,0.44807156920433044,0.13242781162261963,1.0,1.0,sigma_n,0.13351485133171082,0.4485383629798889,0.3504461348056793,1.610981832013855,0.007622006783434364,0.2106439507136843,0.003615355228579327,nan,,1.610981832013855,1.610981832013855,1.610981822013855,1.0,sigma_n_fixed,D3
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,baseline,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.0,0.0,0.0,beta_grid,0.0,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.0,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,5.872495651245117,0.0,0.1,beta_grid,5.9490532875061035,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.2746012462808128,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.9574986696243286,0.0,0.3,beta_grid,1.9830175638198853,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.09153374259387237,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5872496366500854,0.0,1.0,beta_grid,0.5949053168296814,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.027460125090561168,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,129.8599090576172,0.1,0.0,beta_grid,126.61957550048828,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,1.4427744678666605,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,5.28430700302124,0.1,0.1,beta_grid,5.284389019012451,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.1782635215650802,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.8775047063827515,0.1,0.3,beta_grid,1.890407919883728,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.07699974778498347,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5793458223342896,0.1,1.0,beta_grid,0.5856526494026184,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.02596195848115632,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,43.28676986694336,0.3,0.0,beta_grid,42.2066650390625,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.4809261792299013,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,4.638921737670898,0.3,0.1,beta_grid,4.605775833129883,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.11165273706581663,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.7614357471466064,0.3,0.3,beta_grid,1.7614631652832031,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.05942117385502674,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5653818845748901,0.3,1.0,beta_grid,0.5695511102676392,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.023463750791245228,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,12.986047744750977,1.0,0.0,beta_grid,12.66201400756836,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.1442780017625356,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,3.5167534351348877,1.0,0.1,beta_grid,3.471231698989868,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.05638305095324113,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.5195525884628296,1.0,0.3,beta_grid,1.5078346729278564,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.035231849924352215,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,beta_grid,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,grid,D3_snmax0.8
0.05587979406118393,0.536819577217102,12.986047744750977,1.0,0.0,beta_grid,12.66201400756836,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.1442780017625356,nan,,nan,,0.7924892902374268,1.0,beta_K_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,3.5167534351348877,1.0,0.1,beta_grid,3.471231698989868,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.05638305095324113,nan,,nan,,0.7924892902374268,1.0,beta_K_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.5195525884628296,1.0,0.3,beta_grid,1.5078346729278564,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.035231849924352215,nan,,nan,,0.7924892902374268,1.0,beta_K_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,beta_grid,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,beta_K_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5872496366500854,0.0,1.0,beta_grid,0.5949053168296814,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.027460125090561168,nan,,nan,,0.7924892902374268,1.0,beta_G_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5793458223342896,0.1,1.0,beta_grid,0.5856526494026184,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.02596195848115632,nan,,nan,,0.7924892902374268,1.0,beta_G_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5653818845748901,0.3,1.0,beta_grid,0.5695511102676392,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.023463750791245228,nan,,nan,,0.7924892902374268,1.0,beta_G_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,beta_grid,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,beta_G_only,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,sigma_n,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,learned_sigma_n,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.2754967212677002,1.0,1.0,sigma_n,1.2670527696609497,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.0319931864921105,0.4833019167382507,0.4833019167382507,nan,,0.48330193758010864,1.0,sigma_n_cap,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,sigma_n,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,0.8055031945637512,0.8055031945637512,nan,,0.7924892902374268,1.0,sigma_n_cap,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,sigma_n,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,1.288805111302002,1.288805111302002,nan,,0.7924892902374268,1.0,sigma_n_cap,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,sigma_n,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,1.6110063891275024,1.6110063891275024,nan,,0.7924892902374268,1.0,sigma_n_cap,D3_snmax0.8
0.05587979406118393,0.536819577217102,3.7761435508728027,1.0,1.0,sigma_n,3.7253739833831787,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.0587962849003282,nan,,nan,,0.23774677515029907,0.3,sigma_n_scale,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.7646567821502686,1.0,1.0,sigma_n,1.7494046688079834,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.03833305508330819,nan,,nan,,0.3962446451187134,0.5,sigma_n_scale,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.000812292098999,1.0,1.0,sigma_n,0.9959357380867004,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.027478332923880796,nan,,nan,,0.5547424554824829,0.7,sigma_n_scale,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.5284307599067688,1.0,1.0,sigma_n,0.528438925743103,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017826352156508022,nan,,nan,,0.7924892902374268,1.0,sigma_n_scale,D3_snmax0.8
0.05587979406118393,0.536819577217102,1.2754967212677002,1.0,1.0,sigma_n,1.2670527696609497,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.0319931864921105,nan,,0.4833019167382507,0.4833019167382507,0.48330193758010864,1.0,sigma_n_fixed,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.516227126121521,1.0,1.0,sigma_n,0.5163253545761108,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.017651488509615683,nan,,0.8055031945637512,0.8055031945637512,0.805503249168396,1.0,sigma_n_fixed,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.2134913206100464,1.0,1.0,sigma_n,0.2148289978504181,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.008688029883282301,nan,,1.288805111302002,1.288805111302002,1.2888052463531494,1.0,sigma_n_fixed,D3_snmax0.8
0.05587979406118393,0.536819577217102,0.13880762457847595,1.0,1.0,sigma_n,0.1399705708026886,0.5350877642631531,0.3719194829463959,1.6110063891275024,0.012691481859234391,0.21619904512064175,0.00593460902446777,nan,,1.6110063891275024,1.6110063891275024,1.611006498336792,1.0,sigma_n_fixed,D3_snmax0.8
