train_size,dataset,method,n_seeds,rmse_mean,rmse_std,mean_crps_mean,mean_crps_std,wall_sec_mean,wall_sec_std,coverage_90_mean,coverage_90_std,mean_width_90_mean,mean_width_90_std,coverage_95_mean,coverage_95_std,mean_width_95_mean,mean_width_95_std,split_type,standardize_x,standardize_y,n,source_artifact
200,Appliances Energy Prediction,dkl_svgp,5,119.60496193309191,8.100169382411137,57.588583374023436,6.543640320620506,1.5916053000022656,0.08021460361231467,0.479,0.024576411454889018,46.17636878043355,5.110853033171173,0.529,0.021540659228538032,55.02253712035595,6.089957009644797,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_5seeds_with_residual
200,Appliances Energy Prediction,lmjgp_transductive,5,108.71040073210204,8.032953914455902,45.033512878417966,3.8921445155289502,221.7356426399987,10.030440172525255,0.825,0.037815340802378056,158.7732876477248,16.164897056993972,0.866,0.03200000000000003,189.1900412277474,19.261662877702623,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_5seeds_with_residual
200,Appliances Energy Prediction,lmjgp_transductive_residual_ridge,5,103.8924443362296,7.259161734243015,48.38452911376953,4.977190017891626,86.92324742000783,1.5827497754034483,0.783,0.027129319932501065,158.16789743103197,16.427191782296056,0.833,0.0188679622641132,188.46867429158425,19.574206320172777,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_5seeds_with_residual
200,Appliances Energy Prediction,lmjgp_supervised,5,106.93829574060601,9.649661960957989,44.978877258300784,4.875791861221975,220.37647207999834,7.812770333933474,0.8320000000000001,0.027676705006196078,162.80112574499609,18.865649426360832,0.861,0.02059126028197402,193.9895063454073,22.479807816794185,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_5seeds_with_residual
200,Appliances Energy Prediction,lmjgp_supervised_residual_ridge,5,102.98099336476318,5.666515819505077,47.66483612060547,4.581814431439818,86.01245914000319,1.6294642305010432,0.783,0.031717503054307414,162.74984106817863,13.77175109233256,0.828,0.024819347291981694,193.92839688382728,16.410053577258704,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_5seeds_with_residual
500,Wine Quality,xgb_bootstrap,5,0.7201957579877588,0.01821881654116885,0.41994212865829467,0.007743514766942765,9.372351360006723,4.767178149541923,0.6519999999999999,0.025806975801127903,1.2645553857246086,0.023013335917892414,0.738,0.022934689882359447,1.5068106802122831,0.027422081104437532,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,dkl_svgp,5,0.8516540987075192,0.0640678986153277,0.5979931592941284,0.0491776958132785,1.6657238000014332,0.5241044327294551,0.22400000000000003,0.02922327839240491,0.48607117857743914,0.021205471492755427,0.272,0.03009983388658482,0.5791895329315067,0.02526787777342916,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,lmjgp_transductive,5,0.7401003544579923,0.03071035166407202,0.4157945394515991,0.01997477167517319,75.59788838000387,36.66060439545828,0.844,0.03104834939252004,2.0718484509163497,0.059402360625064175,0.8859999999999999,0.027820855486487137,2.468759699151608,0.07078227844356463,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,lmjgp_transductive_residual_ridge,5,0.7464913548853952,0.026638976365561583,0.41796172261238096,0.014755467218994482,74.55695178000606,35.140247499250926,0.8089999999999999,0.020346989949375775,1.9311279349490271,0.03776811624885945,0.865,0.02408318915758461,2.3010808621641368,0.04500348626697003,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,lmjgp_supervised,5,0.7560767937006219,0.029346669660267322,0.4227560579776764,0.021136976909662077,71.89318038001075,32.61127341618748,0.827,0.03586084215408221,2.0564473250191537,0.07231750379263342,0.889,0.02956349099818899,2.4504081257439383,0.08617162072232347,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,lmjgp_supervised_residual_ridge,5,0.736612488813131,0.02639251692400916,0.4162395536899567,0.016850636157998335,81.18020053999498,35.781238116519354,0.8019999999999999,0.02561249694973138,1.930706528344757,0.04175393235845313,0.86,0.014142135623730963,2.300578725223996,0.04975287909791879,random_row,true,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,xgb_bootstrap,5,9.532710521114138,0.7271357670060977,7.0371496200561525,0.6295335006907614,8.980325419997097,4.450396325530038,0.246,0.07045565981523413,7.866231046083276,0.34188730525734573,0.288,0.06546754921333163,9.37319241771591,0.4073838511197921,subject_grouped,false,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,dkl_svgp,5,7.860154359214684,1.030496153030649,4.934474849700928,0.8856780885384031,1.3731260800093879,0.45711513651121594,0.65,0.13939153489362255,15.266830753996231,0.7179994676838674,0.6990000000000001,0.1385063175454463,18.191550874565383,0.8555491349023425,subject_grouped,false,false,25,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,lmjgp_transductive,5,8.936601837130707,1.0100052437722153,5.513485240936279,0.8133802245166918,71.42321232000832,3.1583842701339573,0.703,0.10810180387024076,20.98992358161852,1.9052771005921134,0.776,0.09366963221877195,25.011036595680014,2.2702776931285014,subject_grouped,true,false,25,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,lmjgp_transductive_residual_ridge,5,9.436766888241587,0.7455280218511456,5.90661392211914,0.737552766129861,70.49903474000749,2.848794203232471,0.642,0.11630133275246674,19.9437805404799,1.7676620970658203,0.716,0.10150862032359616,23.76448027619215,2.1062993024532304,subject_grouped,true,false,25,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,lmjgp_supervised,5,9.130389824767835,0.9985141352582917,5.712836456298828,0.8774266723098569,66.5082371199911,1.399131146869458,0.6559999999999999,0.12399193522161028,20.445321049960818,2.154766004329052,0.738,0.11378049041905204,24.362102653809018,2.5675620580437304,subject_grouped,true,false,25,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,lmjgp_supervised_residual_ridge,5,9.332439635099064,0.9019733703561548,5.792859077453613,0.7985625588315252,67.43341017999919,1.9549309951020784,0.65,0.12786711852544422,20.39798231341114,2.077989223186613,0.744,0.09794896630388705,24.305695070063738,2.4760768806258566,subject_grouped,true,false,25,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Appliances Energy Prediction,xgb_bootstrap,5,98.47739760927662,9.59079837691428,43.36564178466797,4.692270826207292,7.290394479990937,1.6230306834801094,0.8800000000000001,0.022135943621178676,176.07322101155427,22.153707007100994,0.913,0.021587033144922895,209.80418328419978,26.397770079058585,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,dkl_svgp,5,113.84303068879198,8.096678854373442,52.36993179321289,4.937978105399118,1.1425313999934588,0.04555622195143986,0.581,0.023108440016582684,58.88125083726138,8.12995658757094,0.631,0.02059126028197402,70.16133783258877,9.687440782828592,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,lmjgp_transductive,5,105.93451713569524,9.026381534955604,42.93251953125,4.048766725596214,87.9668705799908,5.896257213577893,0.825,0.03271085446759225,151.82275448813837,19.14714926615498,0.857,0.0317175030543074,180.90797014073587,22.815235564655772,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,lmjgp_transductive_residual_ridge,5,103.68285465351755,7.151586266274965,44.89972839355469,2.504376936571778,84.69950583999744,1.6536801390973552,0.8140000000000001,0.02059126028197397,159.22132535035777,15.217799659013135,0.867,0.011661903789690611,189.7239110788321,18.133126721367315,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,lmjgp_supervised,5,106.07415710388725,7.8570537954209,42.0757698059082,4.1942322708774356,86.36698197999503,2.336831620337753,0.8470000000000001,0.02204540768504858,156.64224524297518,26.548221477558204,0.873,0.021817424229271444,186.6507475821614,31.634157044140412,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,lmjgp_supervised_residual_ridge,5,104.5151746621602,8.348554134173742,45.190697479248044,3.1440474232266116,84.99025453999639,2.894428109869168,0.8090000000000002,0.03541186241925154,160.90870445123966,19.024639484014827,0.851,0.02745906043549195,191.73454729095732,22.66925615541586,random_row,true,true,35,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
